Date,Close
1983-07-01,10.93
1983-08-01,11.8
1983-09-01,11.97
1983-10-03,11.47
1983-11-01,11.69
1983-12-01,11.63
1984-01-03,11.86
1984-02-01,11.64
1984-03-01,12.07
1984-04-02,12.56
1984-05-01,12.82
1984-06-01,13.63
1984-07-02,13.87
1984-08-01,12.81
1984-09-04,12.88
1984-10-01,12.54
1984-11-01,11.66
1984-12-03,11.56
1985-01-02,11.7
1985-02-01,11.29
1985-03-01,11.86
1985-04-01,11.66
1985-05-01,11.27
1985-06-03,10.05
1985-07-01,10.19
1985-08-01,10.51
1985-09-03,10.24
1985-10-01,10.29
1985-11-01,9.98
1985-12-02,9.69
1986-01-02,9.04
1986-02-03,9.02
1986-03-03,7.99
1986-04-01,7.37
1986-05-01,7.45
1986-06-02,8.32
1986-07-01,7.37
1986-08-01,7.34
1986-09-02,7.03
1986-10-01,7.41
1986-11-03,7.29
1986-12-01,7.18
1987-01-02,7.18
1987-02-02,7.23
1987-03-02,7.17
1987-04-01,7.59
1987-05-01,8.39
1987-06-01,8.45
1987-07-01,8.36
1987-08-03,8.81
1987-09-01,9.05
1987-10-01,9.66
1987-11-02,8.98
1987-12-01,9.01
1988-01-04,8.83
1988-02-01,8.26
1988-03-01,8.15
1988-04-04,8.68
1988-05-02,8.94
1988-06-01,9.03
1988-07-01,8.77
1988-08-01,9.07
1988-09-01,9.25
1988-10-03,8.84
1988-11-01,8.68
1988-12-01,9.01
1989-01-03,9.23
1989-02-01,8.99
1989-03-01,9.36
1989-04-03,9.21
1989-05-01,9.14
1989-06-01,8.61
1989-07-03,8.09
1989-08-01,7.74
1989-09-01,8.19
1989-10-02,8.28
1989-11-01,7.91
1989-12-01,7.81
1990-01-02,7.94
1990-02-01,8.42
1990-03-01,8.59
1990-04-02,8.65
1990-05-01,9.08
1990-06-01,8.44
1990-07-02,8.43
1990-08-01,8.29
1990-09-04,8.9
1990-10-01,8.71
1990-11-01,8.57
1990-12-03,8.22
1991-01-02,7.97
1991-02-01,7.91
1991-03-01,8.12
1991-04-01,8.07
1991-05-01,8.01
1991-06-03,8.14
1991-07-01,8.26
1991-08-01,8.2
1991-09-03,7.81
1991-10-01,7.45
1991-11-01,7.48
1991-12-02,7.32
1992-01-02,6.78
1992-02-03,7.36
1992-03-02,7.38
1992-04-01,7.46
1992-05-01,7.56
1992-06-01,7.39
1992-07-01,7.1
1992-08-03,6.72
